CV_ID	GLYTOUCAN_ID	PUBCHEM_CID	COMPOSITION	MASS	IMAGE_URL	LINK_OUT_URL
5288293	G39023AU	5288293	Hex1 HexNAc1 dHex1	529.2	https://api.glygen.org/glycan/image/G39023AU	https://www.glygen.org/glycan/G39023AU
5288347	G00031MO	5288347	Hex1 HexNAc1	383.14	https://api.glygen.org/glycan/image/G00031MO	https://www.glygen.org/glycan/G00031MO
5288350	G67988RO	5288350	Hex2	342.12	https://api.glygen.org/glycan/image/G67988RO	https://www.glygen.org/glycan/G67988RO
5288355	G41327HW	5288355	Hex5 HexNAc3	1437.51	https://api.glygen.org/glycan/image/G41327HW	https://www.glygen.org/glycan/G41327HW
5288360	G81345OW	5288360	Hex2 HexNAc1 dHex1	691.25	https://api.glygen.org/glycan/image/G81345OW	https://www.glygen.org/glycan/G81345OW
5288361	G51591NI	5288361	Hex1 HexNAc1 dHex1	529.2	https://api.glygen.org/glycan/image/G51591NI	https://www.glygen.org/glycan/G51591NI
5288424	G91237TK	5288424	Hex2 NeuAc1	633.21	https://api.glygen.org/glycan/image/G91237TK	https://www.glygen.org/glycan/G91237TK
5288739	G53402KW	5288739	Hex2	342.12	https://api.glygen.org/glycan/image/G53402KW	https://www.glygen.org/glycan/G53402KW
5288745	G00619DD	5288745	Hex3	504.17	https://api.glygen.org/glycan/image/G00619DD	https://www.glygen.org/glycan/G00619DD
5288889	G00061MO	5288889	Hex3 HexNAc1	707.25	https://api.glygen.org/glycan/image/G00061MO	https://www.glygen.org/glycan/G00061MO
5288910	G61459JW	5288910	Hex1 HexNAc1 dHex1	529.2	https://api.glygen.org/glycan/image/G61459JW	https://www.glygen.org/glycan/G61459JW
5288921	G22768VO	5288921	Hex3 HexNAc2	910.33	https://api.glygen.org/glycan/image/G22768VO	https://www.glygen.org/glycan/G22768VO
5289011	G54826OZ	5289011	Hex1 HexNAc2 dHex2	878.34	https://api.glygen.org/glycan/image/G54826OZ	https://www.glygen.org/glycan/G54826OZ
5289352	G78706CK	5289352	Hex1 HexNAc1 dHex1 S1	609.16	https://api.glygen.org/glycan/image/G78706CK	https://www.glygen.org/glycan/G78706CK
5289353	G12295TB	5289353	Hex1 HexNAc1 dHex1 S1	609.16	https://api.glygen.org/glycan/image/G12295TB	https://www.glygen.org/glycan/G12295TB
5289361	G14000ZZ	5289361	Hex1 HexNAc1 NeuAc2	965.33	https://api.glygen.org/glycan/image/G14000ZZ	https://www.glygen.org/glycan/G14000ZZ
5289366	G30207PZ	5289366	Hex1 NeuAc1	471.16	https://api.glygen.org/glycan/image/G30207PZ	https://www.glygen.org/glycan/G30207PZ
5289367	G83513YI	5289367	Hex3 HexNAc1 NeuAc1	998.34	https://api.glygen.org/glycan/image/G83513YI	https://www.glygen.org/glycan/G83513YI
5289369	G63069TR	5289369	Hex1 NeuAc1	471.16	https://api.glygen.org/glycan/image/G63069TR	https://www.glygen.org/glycan/G63069TR
52921591	G02240AO	52921591	HexNAc2 dHex1	570.23	https://api.glygen.org/glycan/image/G02240AO	https://www.glygen.org/glycan/G02240AO
52921613	G64973KT	52921613	Hex2 HexNAc2	748.27	https://api.glygen.org/glycan/image/G64973KT	https://www.glygen.org/glycan/G64973KT
52921616	G46885EU	52921616	Hex3 HexNAc2	910.33	https://api.glygen.org/glycan/image/G46885EU	https://www.glygen.org/glycan/G46885EU
52921638	G45207BM	52921638	Hex2 HexNAc2	748.27	https://api.glygen.org/glycan/image/G45207BM	https://www.glygen.org/glycan/G45207BM
52921653	G94435QH	52921653	Hex1 HexNAc1 dHex1	529.2	https://api.glygen.org/glycan/image/G94435QH	https://www.glygen.org/glycan/G94435QH
52921656	G00033MO	52921656	Hex1 HexNAc2	586.22	https://api.glygen.org/glycan/image/G00033MO	https://www.glygen.org/glycan/G00033MO
52921668	G99269VI	52921668	Hex1 HexNAc1	383.14	https://api.glygen.org/glycan/image/G99269VI	https://www.glygen.org/glycan/G99269VI
52939789	G24432YB	52939789	Hex2	342.12	https://api.glygen.org/glycan/image/G24432YB	https://www.glygen.org/glycan/G24432YB
5321399	G65070VQ	5321399	Hex2	342.12	https://api.glygen.org/glycan/image/G65070VQ	https://www.glygen.org/glycan/G65070VQ
53239691	G99053DY	53239691	Hex4 HexNAc1	869.3	https://api.glygen.org/glycan/image/G99053DY	https://www.glygen.org/glycan/G99053DY
53239694	G97013VN	53239694	Hex2 HexNAc1 dHex2	837.31	https://api.glygen.org/glycan/image/G97013VN	https://www.glygen.org/glycan/G97013VN
53239701	G60233WN	53239701	Hex1 HexNAc1	383.14	https://api.glygen.org/glycan/image/G60233WN	https://www.glygen.org/glycan/G60233WN
53239708	G33018IJ	53239708	Hex2 HexNAc2 dHex1 S1	974.29	https://api.glygen.org/glycan/image/G33018IJ	https://www.glygen.org/glycan/G33018IJ
53239769	G58507AZ	53239769	Hex1 HexNAc2 dHex1	732.28	https://api.glygen.org/glycan/image/G58507AZ	https://www.glygen.org/glycan/G58507AZ
53239770	G17108EX	53239770	Hex1 HexNAc2 dHex1	732.28	https://api.glygen.org/glycan/image/G17108EX	https://www.glygen.org/glycan/G17108EX
53239771	G99315PE	53239771	Hex1 HexNAc2 dHex1	732.28	https://api.glygen.org/glycan/image/G99315PE	https://www.glygen.org/glycan/G99315PE
53239796	G88393MK	53239796	Hex1 HexNAc1 dHex1	529.2	https://api.glygen.org/glycan/image/G88393MK	https://www.glygen.org/glycan/G88393MK
53239800	G39064VB	53239800	Hex1 HexNAc1 dHex1	529.2	https://api.glygen.org/glycan/image/G39064VB	https://www.glygen.org/glycan/G39064VB
53262298	G58399HX	53262298	Hex4 HexNAc2 dHex1	1218.44	https://api.glygen.org/glycan/image/G58399HX	https://www.glygen.org/glycan/G58399HX
53262301	G70115XG	53262301	Hex3 HexNAc1 dHex2	999.36	https://api.glygen.org/glycan/image/G70115XG	https://www.glygen.org/glycan/G70115XG
53262308	G55601IV	53262308	Hex3 HexNAc1 dHex2	1001.38	https://api.glygen.org/glycan/image/G55601IV	https://www.glygen.org/glycan/G55601IV
53262323	G43081BK	53262323	Hex2 HexNAc2 NeuAc1	1039.37	https://api.glygen.org/glycan/image/G43081BK	https://www.glygen.org/glycan/G43081BK
53262334	G44345UH	53262334	Hex1 NeuAc1	471.16	https://api.glygen.org/glycan/image/G44345UH	https://www.glygen.org/glycan/G44345UH
53262341	G94097TZ	53262341	Hex4 HexNAc2 dHex1	1218.44	https://api.glygen.org/glycan/image/G94097TZ	https://www.glygen.org/glycan/G94097TZ
53262355	G42553JB	53262355	Hex3 HexNAc1 dHex1	853.31	https://api.glygen.org/glycan/image/G42553JB	https://www.glygen.org/glycan/G42553JB
53262359	G66163TI	53262359	Hex1 HexNAc2 dHex1	732.28	https://api.glygen.org/glycan/image/G66163TI	https://www.glygen.org/glycan/G66163TI
53262369	G49963IQ	53262369	Hex1 HexNAc1 dHex2	675.26	https://api.glygen.org/glycan/image/G49963IQ	https://www.glygen.org/glycan/G49963IQ
53262374	G39896WY	53262374	Hex1 HexNAc2	586.22	https://api.glygen.org/glycan/image/G39896WY	https://www.glygen.org/glycan/G39896WY
53262375	G32968SR	53262375	Hex1 HexNAc2	588.24	https://api.glygen.org/glycan/image/G32968SR	https://www.glygen.org/glycan/G32968SR
53262376	G74353FF	53262376	Hex1 HexNAc2 dHex1	732.28	https://api.glygen.org/glycan/image/G74353FF	https://www.glygen.org/glycan/G74353FF
53262385	G41082WI	53262385	Hex5 HexNAc3 dHex2	1729.63	https://api.glygen.org/glycan/image/G41082WI	https://www.glygen.org/glycan/G41082WI
53262389	G74609HP	53262389	Hex3 HexNAc1 dHex1	855.32	https://api.glygen.org/glycan/image/G74609HP	https://www.glygen.org/glycan/G74609HP
5326971	G40696TO	5326971	Hex1 HexNAc1 dHex1	529.2	https://api.glygen.org/glycan/image/G40696TO	https://www.glygen.org/glycan/G40696TO
53356688	G83633HB	53356688	Hex2 HexNAc2 NeuAc1	1039.37	https://api.glygen.org/glycan/image/G83633HB	https://www.glygen.org/glycan/G83633HB
53356699	G91532KA	53356699	Hex3 HexNAc1 dHex1 NeuAc1	1144.4	https://api.glygen.org/glycan/image/G91532KA	https://www.glygen.org/glycan/G91532KA
53356702	G66892DM	53356702	Hex4 HexNAc2 dHex2	1364.5	https://api.glygen.org/glycan/image/G66892DM	https://www.glygen.org/glycan/G66892DM
53356727	G13040AD	53356727	Hex3 HexNAc2 dHex2	1202.44	https://api.glygen.org/glycan/image/G13040AD	https://www.glygen.org/glycan/G13040AD
53356728	G71416GU	53356728	Hex3 HexNAc2 dHex2	1202.44	https://api.glygen.org/glycan/image/G71416GU	https://www.glygen.org/glycan/G71416GU
53356732	G00053MO	53356732	Hex1 HexNAc1 dHex1 NeuAc1	820.3	https://api.glygen.org/glycan/image/G00053MO	https://www.glygen.org/glycan/G00053MO
53477589	G47715OE	53477589	Hex3 HexNAc2	910.33	https://api.glygen.org/glycan/image/G47715OE	https://www.glygen.org/glycan/G47715OE
53477630	G97501MA	53477630	Hex1 HexNAc2 dHex2	878.34	https://api.glygen.org/glycan/image/G97501MA	https://www.glygen.org/glycan/G97501MA
53477647	G66086EX	53477647	Hex1 dHex1	326.12	https://api.glygen.org/glycan/image/G66086EX	https://www.glygen.org/glycan/G66086EX
53477650	G24499XE	53477650	Hex3 HexNAc1	707.25	https://api.glygen.org/glycan/image/G24499XE	https://www.glygen.org/glycan/G24499XE
53481024	G78098IA	53481024	Hex1 Pen1	312.11	https://api.glygen.org/glycan/image/G78098IA	https://www.glygen.org/glycan/G78098IA
53775013	G35718QG	53775013	Hex1 HexNAc1	383.14	https://api.glygen.org/glycan/image/G35718QG	https://www.glygen.org/glycan/G35718QG
53793176	G99909LZ	53793176	HexNAc2	426.18	https://api.glygen.org/glycan/image/G99909LZ	https://www.glygen.org/glycan/G99909LZ
53971868	G09126MW	53971868	Hex1 HexNAc1	385.16	https://api.glygen.org/glycan/image/G09126MW	https://www.glygen.org/glycan/G09126MW
54122455	G34926IG	54122455	Hex4	668.24	https://api.glygen.org/glycan/image/G34926IG	https://www.glygen.org/glycan/G34926IG
54333164	G58645HA	54333164	Hex1 HexNAc1	385.16	https://api.glygen.org/glycan/image/G58645HA	https://www.glygen.org/glycan/G58645HA
54486861	G87236NR	54486861	Hex1 Pen1	312.11	https://api.glygen.org/glycan/image/G87236NR	https://www.glygen.org/glycan/G87236NR
5459926	G27798EJ	5459926	Hex2 HexNAc1	545.2	https://api.glygen.org/glycan/image/G27798EJ	https://www.glygen.org/glycan/G27798EJ
56611864	G00041MO	56611864	HexNAc2	424.17	https://api.glygen.org/glycan/image/G00041MO	https://www.glygen.org/glycan/G00041MO
56627468	G75472OU	56627468	Hex1 HexNAc2	586.22	https://api.glygen.org/glycan/image/G75472OU	https://www.glygen.org/glycan/G75472OU
56636285	G76837VW	56636285	Hex1 HexNAc2	586.22	https://api.glygen.org/glycan/image/G76837VW	https://www.glygen.org/glycan/G76837VW
56835915	G70213NR	56835915	Hex4 HexNAc1	869.3	https://api.glygen.org/glycan/image/G70213NR	https://www.glygen.org/glycan/G70213NR
56836111	G51699SI	56836111	Hex3 HexNAc2	910.33	https://api.glygen.org/glycan/image/G51699SI	https://www.glygen.org/glycan/G51699SI
56836112	G31135WM	56836112	Hex2 Other1	591.2	https://api.glygen.org/glycan/image/G31135WM	https://www.glygen.org/glycan/G31135WM
56836177	G20044TD	56836177	Hex2 S1	422.07	https://api.glygen.org/glycan/image/G20044TD	https://www.glygen.org/glycan/G20044TD
56836390	G84034JH	56836390	Hex4 HexNAc2	1072.38	https://api.glygen.org/glycan/image/G84034JH	https://www.glygen.org/glycan/G84034JH
56927753	G56682BC	56927753	Hex1 HexNAc1 NeuAc1	674.24	https://api.glygen.org/glycan/image/G56682BC	https://www.glygen.org/glycan/G56682BC
56927771	G88313DY	56927771	Hex2 HexNAc1 dHex1	691.25	https://api.glygen.org/glycan/image/G88313DY	https://www.glygen.org/glycan/G88313DY
56927779	G31734OS	56927779	Hex2 HexNAc1 dHex1	691.25	https://api.glygen.org/glycan/image/G31734OS	https://www.glygen.org/glycan/G31734OS
56927821	G67272YR	56927821	Hex1 HexNAc1	383.14	https://api.glygen.org/glycan/image/G67272YR	https://www.glygen.org/glycan/G67272YR
56927864	G93575MM	56927864	Hex9 HexNAc2	1882.64	https://api.glygen.org/glycan/image/G93575MM	https://www.glygen.org/glycan/G93575MM
56927913	G63035DM	56927913	Hex8 HexNAc2	1720.59	https://api.glygen.org/glycan/image/G63035DM	https://www.glygen.org/glycan/G63035DM
56927921	G86385RC	56927921	Hex8 HexNAc2	1720.59	https://api.glygen.org/glycan/image/G86385RC	https://www.glygen.org/glycan/G86385RC
56955905	G02729OV	56955905	Hex2 HexNAc1 dHex1	691.25	https://api.glygen.org/glycan/image/G02729OV	https://www.glygen.org/glycan/G02729OV
56969449	G26983UO	56969449	HexNAc2	424.17	https://api.glygen.org/glycan/image/G26983UO	https://www.glygen.org/glycan/G26983UO
56992651	G35446HX	56992651	HexNAc1 dHex1	367.15	https://api.glygen.org/glycan/image/G35446HX	https://www.glygen.org/glycan/G35446HX
57339247	G26934CO	57339247	Hex2 HexNAc1 dHex1	691.25	https://api.glygen.org/glycan/image/G26934CO	https://www.glygen.org/glycan/G26934CO
5793	G15021LG	5793	Hex1	180.06	https://api.glygen.org/glycan/image/G15021LG	https://www.glygen.org/glycan/G15021LG
6036	G68158BT	6036	Hex1	180.06	https://api.glygen.org/glycan/image/G68158BT	https://www.glygen.org/glycan/G68158BT
6134	G84224TW	6134	Hex2	342.12	https://api.glygen.org/glycan/image/G84224TW	https://www.glygen.org/glycan/G84224TW
64689	G71142DF	64689	Hex1	180.06	https://api.glygen.org/glycan/image/G71142DF	https://www.glygen.org/glycan/G71142DF
656504	G40748TG	656504	Hex1 Other1	254.1	https://api.glygen.org/glycan/image/G40748TG	https://www.glygen.org/glycan/G40748TG
656944	G79333MY	656944	Hex1 HexNAc1	383.14	https://api.glygen.org/glycan/image/G79333MY	https://www.glygen.org/glycan/G79333MY
67610356	G38478SQ	67610356	Hex1 HexNAc1	383.14	https://api.glygen.org/glycan/image/G38478SQ	https://www.glygen.org/glycan/G38478SQ
68812359	G56670LK	68812359	Hex2	342.12	https://api.glygen.org/glycan/image/G56670LK	https://www.glygen.org/glycan/G56670LK
69164048	G78600GX	69164048	Hex2	342.12	https://api.glygen.org/glycan/image/G78600GX	https://www.glygen.org/glycan/G78600GX
6918014	G48646LG	6918014	HexNAc6	1236.49	https://api.glygen.org/glycan/image/G48646LG	https://www.glygen.org/glycan/G48646LG
70678613	G62117RR	70678613	Hex1 HexNAc1 S1	463.1	https://api.glygen.org/glycan/image/G62117RR	https://www.glygen.org/glycan/G62117RR
70678645	G00050MO	70678645	Hex3 HexNAc1 dHex1	853.31	https://api.glygen.org/glycan/image/G00050MO	https://www.glygen.org/glycan/G00050MO
70678651	G44411RJ	70678651	Hex2 HexNAc3	951.35	https://api.glygen.org/glycan/image/G44411RJ	https://www.glygen.org/glycan/G44411RJ
70678661	G97763JB	70678661	Hex1 HexNAc1 S1	463.1	https://api.glygen.org/glycan/image/G97763JB	https://www.glygen.org/glycan/G97763JB
70678718	G71121NN	70678718	Hex2 HexNAc2 dHex1 NeuAc2	1476.52	https://api.glygen.org/glycan/image/G71121NN	https://www.glygen.org/glycan/G71121NN
70678723	G26555CS	70678723	Hex1 HexNAc1 dHex1 S1	609.16	https://api.glygen.org/glycan/image/G26555CS	https://www.glygen.org/glycan/G26555CS
70678911	G21808VY	70678911	Hex2 HexNAc2 dHex2	1040.39	https://api.glygen.org/glycan/image/G21808VY	https://www.glygen.org/glycan/G21808VY
70678913	G07357YR	70678913	Hex2 HexNAc2 dHex2	1040.39	https://api.glygen.org/glycan/image/G07357YR	https://www.glygen.org/glycan/G07357YR
70678930	G09938IH	70678930	Hex2 HexNAc2	748.27	https://api.glygen.org/glycan/image/G09938IH	https://www.glygen.org/glycan/G09938IH
70678938	G04624DG	70678938	Hex2 HexNAc1 dHex2	837.31	https://api.glygen.org/glycan/image/G04624DG	https://www.glygen.org/glycan/G04624DG
70678943	G09482NW	70678943	Hex3 HexNAc6	1722.65	https://api.glygen.org/glycan/image/G09482NW	https://www.glygen.org/glycan/G09482NW
70678969	G29014XV	70678969	Hex2 HexNAc2 dHex1 NeuAc1	1185.43	https://api.glygen.org/glycan/image/G29014XV	https://www.glygen.org/glycan/G29014XV
70679038	G73971ME	70679038	Hex1 HexNAc2	586.22	https://api.glygen.org/glycan/image/G73971ME	https://www.glygen.org/glycan/G73971ME
70679044	G61730RY	70679044	Hex1 HexNAc2	586.22	https://api.glygen.org/glycan/image/G61730RY	https://www.glygen.org/glycan/G61730RY
70679172	G32723SL	70679172	Hex1 HexNAc2	586.22	https://api.glygen.org/glycan/image/G32723SL	https://www.glygen.org/glycan/G32723SL
70679232	G78059CC	70679232	Hex5 HexNAc4 dHex1	1786.65	https://api.glygen.org/glycan/image/G78059CC	https://www.glygen.org/glycan/G78059CC
70679233	G69411IG	70679233	Hex4 HexNAc3	1275.46	https://api.glygen.org/glycan/image/G69411IG	https://www.glygen.org/glycan/G69411IG
70679237	G75850OP	70679237	Hex5 HexNAc4 NeuAc1	1931.69	https://api.glygen.org/glycan/image/G75850OP	https://www.glygen.org/glycan/G75850OP
70679241	G30558XQ	70679241	Hex3 HexNAc3	1113.41	https://api.glygen.org/glycan/image/G30558XQ	https://www.glygen.org/glycan/G30558XQ
70679254	G36191CD	70679254	Hex5 HexNAc4	1640.59	https://api.glygen.org/glycan/image/G36191CD	https://www.glygen.org/glycan/G36191CD
70680319	G80858MF	70680319	Hex3 HexNAc4 dHex1	1462.54	https://api.glygen.org/glycan/image/G80858MF	https://www.glygen.org/glycan/G80858MF
70680320	G90725ZC	70680320	Hex4 HexNAc4 NeuAc1	1769.63	https://api.glygen.org/glycan/image/G90725ZC	https://www.glygen.org/glycan/G90725ZC
70680337	G39213VZ	70680337	Hex3 HexNAc4	1316.49	https://api.glygen.org/glycan/image/G39213VZ	https://www.glygen.org/glycan/G39213VZ
70698311	G40702WU	70698311	Hex8 HexNAc2	1720.59	https://api.glygen.org/glycan/image/G40702WU	https://www.glygen.org/glycan/G40702WU
70698312	G28663KH	70698312	Hex4 HexNAc3	1275.46	https://api.glygen.org/glycan/image/G28663KH	https://www.glygen.org/glycan/G28663KH
70698314	G31865AG	70698314	Hex4 HexNAc3 NeuAc1	1566.56	https://api.glygen.org/glycan/image/G31865AG	https://www.glygen.org/glycan/G31865AG
70698315	G63337SS	70698315	Hex7 HexNAc2	1558.54	https://api.glygen.org/glycan/image/G63337SS	https://www.glygen.org/glycan/G63337SS
70698317	G01614ZM	70698317	Hex1 HexNAc1 NeuAc2	965.33	https://api.glygen.org/glycan/image/G01614ZM	https://www.glygen.org/glycan/G01614ZM
70698321	G80722US	70698321	Hex1 HexNAc1 dHex1 NeuAc1 S1	900.25	https://api.glygen.org/glycan/image/G80722US	https://www.glygen.org/glycan/G80722US
70698323	G32081WS	70698323	Hex2 HexNAc1 dHex1 NeuAc1	982.35	https://api.glygen.org/glycan/image/G32081WS	https://www.glygen.org/glycan/G32081WS
70698326	G77252PU	70698326	Hex5 HexNAc4 NeuAc2	2222.78	https://api.glygen.org/glycan/image/G77252PU	https://www.glygen.org/glycan/G77252PU
70698328	G51793MY	70698328	Hex5 HexNAc4 NeuAc2	2222.78	https://api.glygen.org/glycan/image/G51793MY	https://www.glygen.org/glycan/G51793MY
70698331	G03770HX	70698331	Hex2 HexNAc2 dHex1 NeuAc1	1185.43	https://api.glygen.org/glycan/image/G03770HX	https://www.glygen.org/glycan/G03770HX
70698368	G90333CG	70698368	Hex1 HexNAc1	383.14	https://api.glygen.org/glycan/image/G90333CG	https://www.glygen.org/glycan/G90333CG
70698371	G66489LJ	70698371	Hex2 HexNAc2 NeuAc2	1330.47	https://api.glygen.org/glycan/image/G66489LJ	https://www.glygen.org/glycan/G66489LJ
70698375	G41052GC	70698375	Hex1 HexNAc2 NeuAc1	877.32	https://api.glygen.org/glycan/image/G41052GC	https://www.glygen.org/glycan/G41052GC
70698377	G71814NS	70698377	Hex1 NeuAc1	471.16	https://api.glygen.org/glycan/image/G71814NS	https://www.glygen.org/glycan/G71814NS
70698378	G65191ST	70698378	Hex1 HexNAc1 NeuAc2	965.33	https://api.glygen.org/glycan/image/G65191ST	https://www.glygen.org/glycan/G65191ST
70698382	G55220VL	70698382	Hex5 HexNAc2	1234.43	https://api.glygen.org/glycan/image/G55220VL	https://www.glygen.org/glycan/G55220VL
70698383	G80966KZ	70698383	Hex6 HexNAc2	1396.49	https://api.glygen.org/glycan/image/G80966KZ	https://www.glygen.org/glycan/G80966KZ
70698386	G31119YY	70698386	Hex2 HexNAc2 NeuAc1	1039.37	https://api.glygen.org/glycan/image/G31119YY	https://www.glygen.org/glycan/G31119YY
70788976	G04791QM	70788976	Hex4 HexNAc4 NeuAc1	1769.63	https://api.glygen.org/glycan/image/G04791QM	https://www.glygen.org/glycan/G04791QM
70788978	G91365ZQ	70788978	Hex5 HexNAc4 NeuAc1	1931.69	https://api.glygen.org/glycan/image/G91365ZQ	https://www.glygen.org/glycan/G91365ZQ
70788979	G84467IZ	70788979	Hex5 HexNAc4 NeuAc2	2222.78	https://api.glygen.org/glycan/image/G84467IZ	https://www.glygen.org/glycan/G84467IZ
70788980	G60430KO	70788980	Hex2 HexNAc2 NeuAc1	1039.37	https://api.glygen.org/glycan/image/G60430KO	https://www.glygen.org/glycan/G60430KO
70788991	G14047PA	70788991	Hex5 HexNAc4 NeuAc2	2222.78	https://api.glygen.org/glycan/image/G14047PA	https://www.glygen.org/glycan/G14047PA
70789017	G62112AO	70789017	Hex4 HexNAc3 NeuAc1	1566.56	https://api.glygen.org/glycan/image/G62112AO	https://www.glygen.org/glycan/G62112AO
71296137	G12460DL	71296137	Hex4 HexNAc1	869.3	https://api.glygen.org/glycan/image/G12460DL	https://www.glygen.org/glycan/G12460DL
71297234	G46208LD	71297234	HexNAc1 dHex1	367.15	https://api.glygen.org/glycan/image/G46208LD	https://www.glygen.org/glycan/G46208LD
71297235	G24464VD	71297235	Hex1 HexNAc1	383.14	https://api.glygen.org/glycan/image/G24464VD	https://www.glygen.org/glycan/G24464VD
71297236	G24529NQ	71297236	Hex1 HexNAc1 NeuAc1	674.24	https://api.glygen.org/glycan/image/G24529NQ	https://www.glygen.org/glycan/G24529NQ
71297237	G32948PW	71297237	Hex1 HexNAc1 NeuAc3	1256.43	https://api.glygen.org/glycan/image/G32948PW	https://www.glygen.org/glycan/G32948PW
71297238	G09480OP	71297238	Hex1 HexNAc1 NeuAc3	1256.43	https://api.glygen.org/glycan/image/G09480OP	https://www.glygen.org/glycan/G09480OP
71297239	G35562PU	71297239	Hex2 NeuAc1	633.21	https://api.glygen.org/glycan/image/G35562PU	https://www.glygen.org/glycan/G35562PU
71297240	G32685CP	71297240	Hex2 dHex1 NeuAc1	779.27	https://api.glygen.org/glycan/image/G32685CP	https://www.glygen.org/glycan/G32685CP
71297242	G43930QJ	71297242	Hex2 HexNAc1 dHex1	691.25	https://api.glygen.org/glycan/image/G43930QJ	https://www.glygen.org/glycan/G43930QJ
