cv_id	glytoucan_ac	pubchem_ac
G10944ZI	G10944ZI	NA
G10955VN	G10955VN	NA
G10959OA	G10959OA	NA
G10964LR	G10964LR	NA
G10965GL	G10965GL	NA
G10971JJ	G10971JJ	NA
G10977MU	G10977MU	NA
G10979BZ	G10979BZ	NA
G10979DP	G10979DP	NA
G10987MU	G10987MU	NA
G10995NB	G10995NB	NA
G10996NE	G10996NE	NA
G11009FR	G11009FR	NA
G11010YY	G11010YY	NA
G11012KS	G11012KS	NA
G11024UW	G11024UW	NA
G11031IB	G11031IB	NA
G11032PR	G11032PR	NA
G11040EI	G11040EI	NA
G11051CP	G11051CP	NA
G11053GQ	G11053GQ	NA
G11053YN	G11053YN	NA
G11055DG	G11055DG	NA
G11057TM	G11057TM	NA
G11058EJ	G11058EJ	NA
G11058FS	G11058FS	NA
G11060BC	G11060BC	NA
G11060OT	G11060OT	NA
G11061BV	G11061BV	NA
G11061VC	G11061VC	NA
G11067PN	G11067PN	NA
G11076KZ	G11076KZ	NA
G11101UV	G11101UV	NA
G11104AQ	G11104AQ	NA
G11105TT	G11105TT	NA
G11106ST	G11106ST	NA
G11107QZ	G11107QZ	NA
G11108VO	G11108VO	NA
G11115RO	G11115RO	NA
G11116UK	G11116UK	NA
G11120HJ	G11120HJ	NA
G11121QU	G11121QU	NA
G11122ZF	G11122ZF	NA
G11123OD	G11123OD	NA
G11129ZK	G11129ZK	NA
G11134WS	G11134WS	NA
G11141KE	G11141KE	NA
G11143VM	G11143VM	NA
G11144IF	G11144IF	NA
G11145DC	G11145DC	NA
G11145KS	G11145KS	NA
G11150IJ	G11150IJ	NA
G11150OY	G11150OY	NA
G11155NP	G11155NP	NA
G11157ZG	G11157ZG	NA
G11160HY	G11160HY	NA
G11162IA	G11162IA	NA
G11163DF	G11163DF	NA
G11163NQ	G11163NQ	NA
G11165BC	G11165BC	NA
G11169GF	G11169GF	NA
G11172UF	G11172UF	NA
G11173HB	G11173HB	NA
G11176QN	G11176QN	NA
G11177IB	G11177IB	NA
G11180GU	G11180GU	NA
G11192KF	G11192KF	NA
G11198FY	G11198FY	NA
G11200ZP	G11200ZP	NA
G11204WB	G11204WB	NA
G11206IW	G11206IW	NA
G11206YK	G11206YK	NA
G11207RG	G11207RG	NA
G11208SX	G11208SX	NA
G11218TW	G11218TW	NA
G11230GK	G11230GK	NA
G11234AI	G11234AI	NA
G11234TE	G11234TE	NA
G11235SR	G11235SR	NA
G11237JJ	G11237JJ	NA
G11239ZB	G11239ZB	NA
G11243PG	G11243PG	NA
G11248PY	G11248PY	NA
G11253UV	G11253UV	NA
G11254FL	G11254FL	NA
G11254WI	G11254WI	NA
G11260US	G11260US	NA
G11263ED	G11263ED	NA
G11275FH	G11275FH	NA
G11275IL	G11275IL	NA
G11276PR	G11276PR	NA
G11277IK	G11277IK	NA
G11288UE	G11288UE	NA
G11288VJ	G11288VJ	NA
G11293WM	G11293WM	NA
G11301CP	G11301CP	NA
G11302IV	G11302IV	NA
G11307KY	G11307KY	NA
G11308TN	G11308TN	NA
G11313VR	G11313VR	NA
G11314AS	G11314AS	NA
G11318KT	G11318KT	NA
G11318MQ	G11318MQ	NA
G11321RX	G11321RX	NA
G11324RD	G11324RD	NA
G11327SW	G11327SW	NA
G11329LI	G11329LI	NA
G11333WT	G11333WT	NA
G11339YA	G11339YA	NA
G11341YL	G11341YL	NA
G11346ER	G11346ER	NA
G11346GZ	G11346GZ	NA
G11348GW	G11348GW	NA
G11349YA	G11349YA	NA
G11357FA	G11357FA	NA
G11364SH	G11364SH	NA
G11365AH	G11365AH	NA
G11366SD	G11366SD	NA
G11369PF	G11369PF	NA
G11376KE	G11376KE	NA
G11381KO	G11381KO	NA
G11392CL	G11392CL	NA
G11399XO	G11399XO	NA
G11402JS	G11402JS	NA
G11411KB	G11411KB	NA
G11414RL	G11414RL	NA
G11423UZ	G11423UZ	NA
G11427SW	G11427SW	NA
G11432AF	G11432AF	NA
G11440BJ	G11440BJ	NA
G11450AP	G11450AP	NA
G11450PA	G11450PA	NA
G11452MB	G11452MB	NA
G11453BM	G11453BM	NA
G11454XI	G11454XI	NA
G11458MU	G11458MU	NA
G11462IT	G11462IT	NA
G11466SI	G11466SI	NA
G11480AX	G11480AX	NA
G11484HI	G11484HI	NA
G11496BG	G11496BG	NA
G11499FP	G11499FP	NA
G11501NM	G11501NM	NA
G11503GF	G11503GF	NA
G11504VM	G11504VM	NA
G11509NE	G11509NE	NA
G11517BH	G11517BH	NA
G11519KU	G11519KU	NA
G11524CG	G11524CG	NA
G11528MV	G11528MV	NA
G11535IP	G11535IP	NA
G11538FQ	G11538FQ	NA
G11541NC	G11541NC	NA
G11545WS	G11545WS	NA
G11553OP	G11553OP	NA
G11555UY	G11555UY	NA
G11556LZ	G11556LZ	NA
G11557EQ	G11557EQ	NA
G11561RV	G11561RV	NA
G11562WQ	G11562WQ	NA
G11563PZ	G11563PZ	NA
G11568GD	G11568GD	NA
G11568OK	G11568OK	NA
G11568WU	G11568WU	NA
G11571JL	G11571JL	NA
G11578PH	G11578PH	NA
G11588II	G11588II	NA
G11611PG	G11611PG	NA
G11613HW	G11613HW	NA
G11619JT	G11619JT	NA
G11629QQ	G11629QQ	NA
G11630WW	G11630WW	NA
G11632NF	G11632NF	NA
G11633WO	G11633WO	NA
G11639AP	G11639AP	NA
G11639QY	G11639QY	NA
G11641YE	G11641YE	NA
G11648SW	G11648SW	NA
G11652JU	G11652JU	NA
G11654TG	G11654TG	NA
G11657PS	G11657PS	NA
G11664SJ	G11664SJ	NA
G11669SL	G11669SL	NA
G11671GQ	G11671GQ	NA
G11677GR	G11677GR	NA
G11688DS	G11688DS	NA
G11704PO	G11704PO	NA
G11706VX	G11706VX	NA
G11711TA	G11711TA	NA
G11712ZQ	G11712ZQ	NA
G11716PI	G11716PI	NA
G11719TC	G11719TC	NA
G11723WR	G11723WR	NA
G11738SE	G11738SE	NA
G11745DB	G11745DB	NA
G11746SJ	G11746SJ	NA
G11755EM	G11755EM	NA
G11758TL	G11758TL	NA
G11764PR	G11764PR	NA
G11771HD	G11771HD	NA
G11773NW	G11773NW	NA
G11775ES	G11775ES	NA
G11778OZ	G11778OZ	NA
G11785HS	G11785HS	NA
G11785PK	G11785PK	NA
G11787AF	G11787AF	NA
G11787ET	G11787ET	NA
G11787WA	G11787WA	NA
G11789TB	G11789TB	NA
G11800WA	G11800WA	NA
G11801TI	G11801TI	NA
G11805YU	G11805YU	NA
G11812HI	G11812HI	NA
G11813KV	G11813KV	NA
G11815LC	G11815LC	NA
G11819NV	G11819NV	NA
G11823ZO	G11823ZO	NA
G11829TU	G11829TU	NA
G11830CY	G11830CY	NA
G11832MD	G11832MD	NA
G11833QC	G11833QC	NA
G11837IG	G11837IG	NA
G11842GF	G11842GF	NA
G11843JH	G11843JH	NA
G11844EV	G11844EV	NA
G11846HL	G11846HL	NA
G11847JY	G11847JY	NA
G11848VF	G11848VF	NA
G11852AF	G11852AF	NA
G11853YG	G11853YG	NA
G11857CB	G11857CB	NA
G11858KN	G11858KN	NA
G11860YJ	G11860YJ	NA
G11863HW	G11863HW	NA
G11863LK	G11863LK	NA
G11865ZE	G11865ZE	NA
G11867CJ	G11867CJ	NA
G11870QZ	G11870QZ	NA
G11877AW	G11877AW	NA
G11881OO	G11881OO	NA
G11884WX	G11884WX	NA
G11896WX	G11896WX	NA
G11898SQ	G11898SQ	NA
G11908FF	G11908FF	NA
G11910RR	G11910RR	NA
G11911BT	G11911BT	NA
G11911IN	G11911IN	NA
G11923HZ	G11923HZ	NA
G11928YV	G11928YV	NA
G11936FB	G11936FB	NA
G11942BB	G11942BB	NA
G11942GC	G11942GC	NA
G11948QD	G11948QD	NA
G11969FT	G11969FT	NA
G11970DE	G11970DE	NA
G11974GJ	G11974GJ	NA
G12000YX	G12000YX	NA
G12003BH	G12003BH	NA
G12010LH	G12010LH	NA
G12014ZL	G12014ZL	NA
G12018LP	G12018LP	NA
G12018UZ	G12018UZ	NA
G12021KH	G12021KH	NA
G12029OZ	G12029OZ	NA
G12035CL	G12035CL	NA
G12036BZ	G12036BZ	NA
G12040RO	G12040RO	NA
G12047XR	G12047XR	NA
G12048KT	G12048KT	NA
G12054UE	G12054UE	NA
G12064HQ	G12064HQ	NA
G12069NI	G12069NI	NA
G12071DB	G12071DB	NA
G12080OQ	G12080OQ	NA
G12082MB	G12082MB	NA
G12082YL	G12082YL	NA
G12085IM	G12085IM	NA
G12097OZ	G12097OZ	NA
G12098PC	G12098PC	NA
G12098WW	G12098WW	NA
G12100NK	G12100NK	NA
G12103ES	G12103ES	NA
G12110NN	G12110NN	NA
G12114XT	G12114XT	NA
G12120SP	G12120SP	NA
G12121GY	G12121GY	NA
G12126HG	G12126HG	NA
G12131LM	G12131LM	NA
G12138GQ	G12138GQ	NA
G12139OQ	G12139OQ	NA
G12143FS	G12143FS	NA
G12149HM	G12149HM	NA
G12149LU	G12149LU	NA
G12150CK	G12150CK	NA
G12171MV	G12171MV	NA
G12174KS	G12174KS	NA
G12174PW	G12174PW	NA
G12186NF	G12186NF	NA
G12187FG	G12187FG	NA
G12187KL	G12187KL	NA
G12203WB	G12203WB	NA
G12214FH	G12214FH	NA
G12219ZP	G12219ZP	NA
G12222NC	G12222NC	NA
G12224AP	G12224AP	NA
G12232DG	G12232DG	NA
G12232OT	G12232OT	NA
G12233LM	G12233LM	NA
G12236NJ	G12236NJ	NA
G12238AG	G12238AG	NA
G12241WD	G12241WD	NA
G12252PH	G12252PH	NA
G12254MW	G12254MW	NA
G12258ZA	G12258ZA	NA
G12259JN	G12259JN	NA
G12262RK	G12262RK	NA
G12266BP	G12266BP	NA
G12273JT	G12273JT	NA
G12287XW	G12287XW	NA
G12288KH	G12288KH	NA
G12295AY	G12295AY	NA
G12313PD	G12313PD	NA
G12316MF	G12316MF	NA
G12321EG	G12321EG	NA
G12323AY	G12323AY	NA
G12326BR	G12326BR	NA
G12327XV	G12327XV	NA
G12338DQ	G12338DQ	NA
G12340GZ	G12340GZ	NA
G12341GU	G12341GU	NA
G12344AO	G12344AO	NA
G12344UQ	G12344UQ	NA
G12345BK	G12345BK	NA
G12347FB	G12347FB	NA
G12350CH	G12350CH	NA
G12360RT	G12360RT	NA
G12365LP	G12365LP	NA
G12366KR	G12366KR	NA
G12371GV	G12371GV	NA
G12379UK	G12379UK	NA
G12380RC	G12380RC	NA
G12384BQ	G12384BQ	NA
G12393MQ	G12393MQ	NA
G12394RG	G12394RG	NA
G12395OP	G12395OP	NA
G12398RI	G12398RI	NA
G12400OQ	G12400OQ	NA
G12406MX	G12406MX	NA
G12406PI	G12406PI	NA
G12410BU	G12410BU	NA
G12417OE	G12417OE	NA
G12425WW	G12425WW	NA
G12427LG	G12427LG	NA
G12428MZ	G12428MZ	NA
G12429EM	G12429EM	NA
G12429VM	G12429VM	NA
G12436UO	G12436UO	NA
G12437ZR	G12437ZR	NA
G12450CJ	G12450CJ	NA
G12456LJ	G12456LJ	NA
G12456QN	G12456QN	NA
G12457EA	G12457EA	NA
G12458SM	G12458SM	NA
G12460NG	G12460NG	NA
G12464FX	G12464FX	NA
G12464SH	G12464SH	NA
G12465UD	G12465UD	NA
G12472CC	G12472CC	NA
G12472DC	G12472DC	NA
G12476EG	G12476EG	NA
G12479WC	G12479WC	NA
G12482RO	G12482RO	NA
G12483SU	G12483SU	NA
G12484IK	G12484IK	NA
G12486YB	G12486YB	NA
G12488UT	G12488UT	NA
G12493OW	G12493OW	NA
G12504XV	G12504XV	NA
G12507OZ	G12507OZ	NA
G12511VU	G12511VU	NA
G12520SZ	G12520SZ	NA
G12524BD	G12524BD	NA
G12530CV	G12530CV	NA
G12531EE	G12531EE	NA
G12531OO	G12531OO	NA
G12537VI	G12537VI	NA
G12542ZJ	G12542ZJ	NA
G12546HN	G12546HN	NA
G12555FT	G12555FT	NA
G12561VS	G12561VS	NA
G12566UU	G12566UU	NA
G12571EJ	G12571EJ	NA
G12576FD	G12576FD	NA
G12578LS	G12578LS	NA
G12579WK	G12579WK	NA
G12580WI	G12580WI	NA
G12587UQ	G12587UQ	NA
G12593TX	G12593TX	NA
G12594VB	G12594VB	NA
G12596SP	G12596SP	NA
G12603TA	G12603TA	NA
G12604EW	G12604EW	NA
G12604MY	G12604MY	NA
G12610QL	G12610QL	NA
G12611ZS	G12611ZS	NA
G12615HA	G12615HA	NA
G12621KP	G12621KP	NA
G12621YH	G12621YH	NA
G12628QL	G12628QL	NA
G12630GO	G12630GO	NA
G12634PP	G12634PP	NA
G12637ID	G12637ID	NA
G12638YK	G12638YK	NA
G12640GJ	G12640GJ	NA
G12641NB	G12641NB	NA
G12643ES	G12643ES	NA
G12643KN	G12643KN	NA
G12647HM	G12647HM	NA
G12655NI	G12655NI	NA
G12659ID	G12659ID	NA
G12675VP	G12675VP	NA
G12678YV	G12678YV	NA
G12679OE	G12679OE	NA
G12679QG	G12679QG	NA
G12680FI	G12680FI	NA
G12683MU	G12683MU	NA
G12683SW	G12683SW	NA
G12686TK	G12686TK	NA
G12687HO	G12687HO	NA
G12687MD	G12687MD	NA
G12689RY	G12689RY	NA
G12699AI	G12699AI	NA
G12699UR	G12699UR	NA
G12706KG	G12706KG	NA
G12708JQ	G12708JQ	NA
G12709VH	G12709VH	NA
G12713BB	G12713BB	NA
G12715BN	G12715BN	NA
G12718VG	G12718VG	NA
G12719CG	G12719CG	NA
G12725IE	G12725IE	NA
G12726EP	G12726EP	NA
G12728EY	G12728EY	NA
G12729CF	G12729CF	NA
G12733WO	G12733WO	NA
G12743GW	G12743GW	NA
G12745LE	G12745LE	NA
G12746TT	G12746TT	NA
G12750SG	G12750SG	NA
G12751KV	G12751KV	NA
G12756LW	G12756LW	NA
G12768AE	G12768AE	NA
G12772KY	G12772KY	NA
G12772RI	G12772RI	NA
G12774PA	G12774PA	NA
G12775RU	G12775RU	NA
G12777XA	G12777XA	NA
G12785ET	G12785ET	NA
G12785KW	G12785KW	NA
G12785ZM	G12785ZM	NA
G12788PX	G12788PX	NA
G12793SR	G12793SR	NA
G12794OB	G12794OB	NA
G12800SL	G12800SL	NA
G12813VK	G12813VK	NA
G12814JP	G12814JP	NA
G12817WM	G12817WM	NA
G12838VV	G12838VV	NA
G12841QP	G12841QP	NA
G12843SP	G12843SP	NA
G12848WK	G12848WK	NA
G12849CJ	G12849CJ	NA
G12852LA	G12852LA	NA
G12852SA	G12852SA	NA
G12861CT	G12861CT	NA
G12861LC	G12861LC	NA
G12863RW	G12863RW	NA
G12866IA	G12866IA	NA
G12872WY	G12872WY	NA
G12873UA	G12873UA	NA
G12878NK	G12878NK	NA
G12878WE	G12878WE	NA
G12881NF	G12881NF	NA
G12891KC	G12891KC	NA
G12894CE	G12894CE	NA
G12899EM	G12899EM	NA
G12900GB	G12900GB	NA
G12906ZR	G12906ZR	NA
G12907EO	G12907EO	NA
G12914IL	G12914IL	NA
G12914TG	G12914TG	NA
G12920QL	G12920QL	NA
G12932IO	G12932IO	NA
G12932QT	G12932QT	NA
G12940VF	G12940VF	NA
G12942NE	G12942NE	NA
G12942ZN	G12942ZN	NA
G12944WQ	G12944WQ	NA
G12944ZB	G12944ZB	NA
G12951CM	G12951CM	NA
G12953IP	G12953IP	NA
G12956VH	G12956VH	NA
G12959FT	G12959FT	NA
G12968JL	G12968JL	NA
G12969QE	G12969QE	NA
G12971II	G12971II	NA
G12976MZ	G12976MZ	NA
G12977AR	G12977AR	NA
G12980HQ	G12980HQ	NA
G12986GJ	G12986GJ	NA
G12989UM	G12989UM	NA
G12993CD	G12993CD	NA
G12997IV	G12997IV	NA
G13008EW	G13008EW	NA
G13009PB	G13009PB	NA
G13021JJ	G13021JJ	NA
G13024ER	G13024ER	NA
G13024PC	G13024PC	NA
G13025HR	G13025HR	NA
G13027RH	G13027RH	NA
G13029JS	G13029JS	NA
G13029ZY	G13029ZY	NA
G13034JT	G13034JT	NA
G13034PC	G13034PC	NA
G13038XR	G13038XR	NA
G13039ZI	G13039ZI	NA
G13041EF	G13041EF	NA
G13042VI	G13042VI	NA
G13047GL	G13047GL	NA
G13047YT	G13047YT	NA
G13054AU	G13054AU	NA
G13058MK	G13058MK	NA
G13059GA	G13059GA	NA
G13064UV	G13064UV	NA
G13065CP	G13065CP	NA
G13068CJ	G13068CJ	NA
G13074BX	G13074BX	NA
G13074YF	G13074YF	NA
G13075LE	G13075LE	NA
G13081KD	G13081KD	NA
G13083WY	G13083WY	NA
G13089IH	G13089IH	NA
G13091NP	G13091NP	NA
G13095SJ	G13095SJ	NA
G13101AZ	G13101AZ	NA
G13102EV	G13102EV	NA
G13112FS	G13112FS	NA
G13113SB	G13113SB	NA
G13121ZV	G13121ZV	NA
G13122AV	G13122AV	NA
G13131FE	G13131FE	NA
G13131HA	G13131HA	NA
G13133GZ	G13133GZ	NA
G13135UM	G13135UM	NA
G13140RC	G13140RC	NA
G13141ZF	G13141ZF	NA
G13144BT	G13144BT	NA
G13144LI	G13144LI	NA
G13146JE	G13146JE	NA
G13148KV	G13148KV	NA
G13149LO	G13149LO	NA
G13149YI	G13149YI	NA
G13156PQ	G13156PQ	NA
G13165FV	G13165FV	NA
G13168FX	G13168FX	NA
G13169TO	G13169TO	NA
G13170EP	G13170EP	NA
G13178HT	G13178HT	NA
G13185KN	G13185KN	NA
G13188BW	G13188BW	NA
G13188DE	G13188DE	NA
G13191RB	G13191RB	NA
G13193DT	G13193DT	NA
G13193RR	G13193RR	NA
G13195NY	G13195NY	NA
G13197FM	G13197FM	NA
G13201ES	G13201ES	NA
G13204HV	G13204HV	NA
G13223JD	G13223JD	NA
G13225GT	G13225GT	NA
G13225OZ	G13225OZ	NA
G13230RR	G13230RR	NA
G13231QF	G13231QF	NA
G13238MZ	G13238MZ	NA
G13245FF	G13245FF	NA
G13248CW	G13248CW	NA
G13249MW	G13249MW	NA
G13251BI	G13251BI	NA
G13257IK	G13257IK	NA
G13260JU	G13260JU	NA
G13260WK	G13260WK	NA
G13269KM	G13269KM	NA
G13269KZ	G13269KZ	NA
G13269QI	G13269QI	NA
G13270NH	G13270NH	NA
G13287ZU	G13287ZU	NA
G13290KJ	G13290KJ	NA
G13290PV	G13290PV	NA
G13292BE	G13292BE	NA
G13294OU	G13294OU	NA
G13300LP	G13300LP	NA
G13306RH	G13306RH	NA
G13315PB	G13315PB	NA
G13316IW	G13316IW	NA
G13325UO	G13325UO	NA
G13327KS	G13327KS	NA
G13331PD	G13331PD	NA
G13334HZ	G13334HZ	NA
G13337DY	G13337DY	NA
G13342FP	G13342FP	NA
G13343UZ	G13343UZ	NA
G13346MU	G13346MU	NA
G13346PK	G13346PK	NA
G13359QL	G13359QL	NA
G13359TO	G13359TO	NA
G13362BC	G13362BC	NA
G13366MT	G13366MT	NA
G13367QQ	G13367QQ	NA
G13368YT	G13368YT	NA
G13369WC	G13369WC	NA
G13370OX	G13370OX	NA
G13374TU	G13374TU	NA
G13375XC	G13375XC	NA
G13381VV	G13381VV	NA
G13384BX	G13384BX	NA
G13384IX	G13384IX	NA
G13393XR	G13393XR	NA
G13397YQ	G13397YQ	NA
G13407SQ	G13407SQ	NA
G13414PF	G13414PF	NA
G13429XC	G13429XC	NA
G13433DK	G13433DK	NA
G13436HZ	G13436HZ	NA
G13437IP	G13437IP	NA
G13441RZ	G13441RZ	NA
G13441ZL	G13441ZL	NA
G13450PJ	G13450PJ	NA
G13454LA	G13454LA	NA
G13454NG	G13454NG	NA
G13456TU	G13456TU	NA
G13464FZ	G13464FZ	NA
G13474TO	G13474TO	NA
G13483MH	G13483MH	NA
G13483MW	G13483MW	NA
G13485VB	G13485VB	NA
G13486LG	G13486LG	NA
G13492FY	G13492FY	NA
G13495XB	G13495XB	NA
G13500HV	G13500HV	NA
G13502JB	G13502JB	NA
G13507MS	G13507MS	NA
G13507RY	G13507RY	NA
G13511DV	G13511DV	NA
G13520CB	G13520CB	NA
G13520PN	G13520PN	NA
G13521MN	G13521MN	NA
G13523IF	G13523IF	NA
G13523PE	G13523PE	NA
G13528WO	G13528WO	NA
G13529GF	G13529GF	NA
G13535FD	G13535FD	NA
G13539OP	G13539OP	NA
G13541NC	G13541NC	NA
G13543ZH	G13543ZH	NA
G13563KX	G13563KX	NA
G13564MD	G13564MD	NA
G13570KZ	G13570KZ	NA
G13580OP	G13580OP	NA
G13585VS	G13585VS	NA
G13591VJ	G13591VJ	NA
G13592BC	G13592BC	NA
G13610SN	G13610SN	NA
G13615RY	G13615RY	NA
G13625KU	G13625KU	NA
G13628FE	G13628FE	NA
G13630PK	G13630PK	NA
G13630UH	G13630UH	NA
G13631VW	G13631VW	NA
G13640RX	G13640RX	NA
G13651PR	G13651PR	NA
G13656XX	G13656XX	NA
G13660ED	G13660ED	NA
G13661VV	G13661VV	NA
G13661YX	G13661YX	NA
G13667SG	G13667SG	NA
G13670BZ	G13670BZ	NA
G13676RE	G13676RE	NA
G13687TQ	G13687TQ	NA
G13688JL	G13688JL	NA
G13690YB	G13690YB	NA
G13694MD	G13694MD	NA
G13694XX	G13694XX	NA
G13695SV	G13695SV	NA
G13697BC	G13697BC	NA
G13698FQ	G13698FQ	NA
G13708VM	G13708VM	NA
G13710XN	G13710XN	NA
G13713GD	G13713GD	NA
G13713QM	G13713QM	NA
G13716SG	G13716SG	NA
G13728QT	G13728QT	NA
G13729QU	G13729QU	NA
G13732TB	G13732TB	NA
G13736LO	G13736LO	NA
G13739BE	G13739BE	NA
G13744OG	G13744OG	NA
G13748BP	G13748BP	NA
G13751GY	G13751GY	NA
G13751NN	G13751NN	NA
G13753JW	G13753JW	NA
G13757MF	G13757MF	NA
G13769ML	G13769ML	NA
G13771ME	G13771ME	NA
G13782KB	G13782KB	NA
G13782TA	G13782TA	NA
G13783VB	G13783VB	NA
G13785QH	G13785QH	NA
G13789CZ	G13789CZ	NA
G13803EC	G13803EC	NA
G13821ZP	G13821ZP	NA
G13824WQ	G13824WQ	NA
G13825LK	G13825LK	NA
G13831FZ	G13831FZ	NA
G13835VN	G13835VN	NA
G13836FX	G13836FX	NA
G13836RN	G13836RN	NA
G13839OT	G13839OT	NA
G13841GG	G13841GG	NA
G13846OY	G13846OY	NA
G13849JB	G13849JB	NA
G13849YJ	G13849YJ	NA
G13858PR	G13858PR	NA
G13858QZ	G13858QZ	NA
G13861EC	G13861EC	NA
G13865MD	G13865MD	NA
G13867XG	G13867XG	NA
G13867XI	G13867XI	NA
G13869XX	G13869XX	NA
G13890RV	G13890RV	NA
G13891WJ	G13891WJ	NA
G13891YS	G13891YS	NA
G13897ZB	G13897ZB	NA
G13899HQ	G13899HQ	NA
G13900EN	G13900EN	NA
G13910DJ	G13910DJ	NA
G13912IG	G13912IG	NA
G13934DF	G13934DF	NA
G13934FE	G13934FE	NA
G13948XD	G13948XD	NA
G13950HI	G13950HI	NA
G13964NK	G13964NK	NA
G13964RX	G13964RX	NA
G13968LT	G13968LT	NA
G13968YX	G13968YX	NA
G13971OJ	G13971OJ	NA
G13973YO	G13973YO	NA
G13975CX	G13975CX	NA
G13991MC	G13991MC	NA
G13993IP	G13993IP	NA
G13998ZS	G13998ZS	NA
G14003KG	G14003KG	NA
G14014FX	G14014FX	NA
G14014RI	G14014RI	NA
G14014XC	G14014XC	NA
G14020CV	G14020CV	NA
G14023ZV	G14023ZV	NA
G14029LK	G14029LK	NA
G14035PE	G14035PE	NA
G14037WI	G14037WI	NA
G14038LZ	G14038LZ	NA
G14047MI	G14047MI	NA
G14050KB	G14050KB	NA
G14052TA	G14052TA	NA
G14053SI	G14053SI	NA
G14057PK	G14057PK	NA
G14066AX	G14066AX	NA
G14067IQ	G14067IQ	NA
G14068WV	G14068WV	NA
G14079XV	G14079XV	NA
G14088NJ	G14088NJ	NA
G14090IF	G14090IF	NA
G14090RI	G14090RI	NA
G14091MR	G14091MR	NA
G14095XN	G14095XN	NA
G14101YI	G14101YI	NA
G14109YC	G14109YC	NA
G14110OQ	G14110OQ	NA
G14114NU	G14114NU	NA
G14116CO	G14116CO	NA
G14119CE	G14119CE	NA
G14121JC	G14121JC	NA
G14121NG	G14121NG	NA
G14128FN	G14128FN	NA
G14139BU	G14139BU	NA
G14140AC	G14140AC	NA
G14148HX	G14148HX	NA
G14148KI	G14148KI	NA
G14153CY	G14153CY	NA
G14156JX	G14156JX	NA
G14159WA	G14159WA	NA
G14164JJ	G14164JJ	NA
G14164XT	G14164XT	NA
G14175EZ	G14175EZ	NA
G14176QY	G14176QY	NA
G14187IZ	G14187IZ	NA
G14190WK	G14190WK	NA
G14191MJ	G14191MJ	NA
G14191VZ	G14191VZ	NA
G14199EY	G14199EY	NA
G14202ZK	G14202ZK	NA
G14209ID	G14209ID	NA
G14224WX	G14224WX	NA
G14227RA	G14227RA	NA
G14232GJ	G14232GJ	NA
G14232WZ	G14232WZ	NA
G14233VW	G14233VW	NA
G14235DH	G14235DH	NA
G14238ED	G14238ED	NA
G14244NF	G14244NF	NA
G14245HF	G14245HF	NA
G14246TU	G14246TU	NA
G14252XR	G14252XR	NA
G14260UH	G14260UH	NA
G14260VN	G14260VN	NA
G14264XE	G14264XE	NA
G14289ZX	G14289ZX	NA
G14294WH	G14294WH	NA
G14295FH	G14295FH	NA
G14301PU	G14301PU	NA
G14305YT	G14305YT	NA
G14307WQ	G14307WQ	NA
G14316XA	G14316XA	NA
G14317JF	G14317JF	NA
G14320XP	G14320XP	NA
G14336CF	G14336CF	NA
G14338OK	G14338OK	NA
G14343MU	G14343MU	NA
G14345BP	G14345BP	NA
G14346MT	G14346MT	NA
G14351DY	G14351DY	NA
G14351FP	G14351FP	NA
G14355GY	G14355GY	NA
G14358WN	G14358WN	NA
G14360WF	G14360WF	NA
G14366OZ	G14366OZ	NA
G14367JE	G14367JE	NA
G14368ED	G14368ED	NA
G14368ET	G14368ET	NA
G14368WH	G14368WH	NA
G14371GW	G14371GW	NA
G14373QR	G14373QR	NA
G14378SA	G14378SA	NA
G14379EB	G14379EB	NA
G14380OJ	G14380OJ	NA
G14381QA	G14381QA	NA
G14389GM	G14389GM	NA
G14389IO	G14389IO	NA
G14392SI	G14392SI	NA
G14395NH	G14395NH	NA
G14398DY	G14398DY	NA
G14402CS	G14402CS	NA
G14417VP	G14417VP	NA
G14419JG	G14419JG	NA
G14436TJ	G14436TJ	NA
G14439NS	G14439NS	NA
G14440FH	G14440FH	NA
G14440NQ	G14440NQ	NA
G14443NT	G14443NT	NA
G14445VK	G14445VK	NA
G14455BR	G14455BR	NA
G14456RI	G14456RI	NA
G14462MX	G14462MX	NA
G14478ZZ	G14478ZZ	NA
G14481TB	G14481TB	NA
G14484CB	G14484CB	NA
G14488UY	G14488UY	NA
G14489PV	G14489PV	NA
G14491HM	G14491HM	NA
G14491YH	G14491YH	NA
G14496OO	G14496OO	NA
G14503KM	G14503KM	NA
G14507OW	G14507OW	NA
G14512NS	G14512NS	NA
G14513OM	G14513OM	NA
G14514RY	G14514RY	NA
G14515IC	G14515IC	NA
G14522GP	G14522GP	NA
G14532BD	G14532BD	NA
G14544OF	G14544OF	NA
G14545FG	G14545FG	NA
G14547CB	G14547CB	NA
G14548ZL	G14548ZL	NA
G14551EO	G14551EO	NA
G14551UV	G14551UV	NA
G14554IP	G14554IP	NA
G14558IN	G14558IN	NA
G14561HZ	G14561HZ	NA
G14567OB	G14567OB	NA
G14572XX	G14572XX	NA
G14579VC	G14579VC	NA
G14589ZB	G14589ZB	NA
G14590NM	G14590NM	NA
G14591GP	G14591GP	NA
G14591XM	G14591XM	NA
G14596AP	G14596AP	NA
G14603WD	G14603WD	NA
G14606UO	G14606UO	NA
G14606ZK	G14606ZK	NA
G14607TK	G14607TK	NA
G14612MO	G14612MO	NA
G14615WQ	G14615WQ	NA
G14617GC	G14617GC	NA
